ThrowID,X2,GameID,throw_team_score,def_team_score,Score,point_per_game,poss_per_point,score_on_poss,Direction,throw_per_game,throw_per_point,throw_per_poss,throw_team,Thrower,receiver,hand_rl,throw_type,throw_curve,Force,Stall,completion,bad_throw,GEO_Xstart,GEO_Ystart,GEO_Xend,GEO_Yend,RO_Xstart,RO_Ystart,RO_Xend,RO_Yend,Xdist,Ydist,Dist,pull,goal
4-173,1311,4,3,6,NA,10,2,0,1,173,6,1,SZ,13,3,R,BH,F,F,1,1,0,-34.5,-5.5,-33.5,-18.5,-34.5,-5.5,-33.5,-18.5,1,-13,13,NA,0
4-174,1312,4,3,6,NA,10,2,0,1,174,7,2,SZ,3,13,L,BH,F,F,2,1,0,-33.5,-18.5,-31.5,-8.5,-33.5,-18.5,-31.5,-8.5,2,10,10.2,NA,0
4-175,1313,4,3,6,NA,10,2,0,1,175,8,3,SZ,13,99,R,BH,OI,F,1,1,0,-31.5,-8.5,-30.5,9.5,-31.5,-8.5,-30.5,9.5,1,18,18,NA,0
4-176,1314,4,3,6,NA,10,2,0,1,176,9,4,SZ,99,13,R,BH,F,F,7,0,1,-30.5,9.5,-33.5,1.5,-30.5,9.5,-33.5,1.5,-3,-8,8.5,NA,0
4-177,1315,4,7,3,3-Jul,10,3,1,-1,177,10,1,S,8,0,R,BH,F,F,4,1,0,-33.5,1.5,-37.5,-12.5,33.5,-1.5,37.5,12.5,4,14,14.6,NA,1
4-178,1317,4,3,7,NA,11,1,0,-1,178,1,1,SZ,48,10,R,BH,F,NA,0,1,0,55.5,14.5,47.5,1.5,-55.5,-14.5,-47.5,-1.5,8,13,15.3,NA,0
4-179,1318,4,3,7,NA,11,1,0,-1,179,2,2,SZ,10,21,R,BH,F,F,8,1,0,47.5,1.5,52.5,-7.5,-47.5,-1.5,-52.5,7.5,-5,9,10.3,NA,0
4-180,1319,4,3,7,NA,11,1,0,-1,180,3,3,SZ,21,10,R,BH,F,F,8,1,0,52.5,-7.5,58.5,-7.5,-52.5,7.5,-58.5,7.5,-6,0,6,NA,0
4-181,1320,4,3,7,NA,11,1,0,-1,181,4,4,SZ,10,21,R,BH,F,F,1,1,0,58.5,-7.5,55.5,0.5,-58.5,7.5,-55.5,-0.5,3,-8,8.5,NA,0
4-182,1321,4,3,7,NA,11,1,0,-1,182,5,5,SZ,21,48,R,BH,F,F,4,1,0,55.5,0.5,56.5,9.5,-55.5,-0.5,-56.5,-9.5,-1,-9,9.1,NA,0
4-183,1322,4,3,7,NA,11,1,0,-1,183,6,6,SZ,48,21,R,F,F,F,3,1,0,56.5,9.5,49.5,17.5,-56.5,-9.5,-49.5,-17.5,7,-8,10.6,NA,0
4-184,1323,4,3,7,NA,11,1,0,-1,184,7,7,SZ,21,10,R,H,NA,F,6,1,0,49.5,17.5,48.5,-13.5,-49.5,-17.5,-48.5,13.5,1,31,31,NA,0
4-185,1324,4,3,7,NA,11,1,0,-1,185,8,8,SZ,10,71,R,F,F,F,2,1,0,48.5,-13.5,48.5,3.5,-48.5,13.5,-48.5,-3.5,0,-17,17,NA,0
4-186,1325,4,3,7,NA,11,1,0,-1,186,9,9,SZ,71,21,R,S,NA,F,4,1,0,48.5,3.5,35.5,-18.5,-48.5,-3.5,-35.5,18.5,13,22,25.6,NA,0
4-187,1326,4,3,7,NA,11,1,0,-1,187,10,10,SZ,21,48,R,F,OI,F,8,1,0,35.5,-18.5,35.5,6.5,-35.5,18.5,-35.5,-6.5,0,-25,25,NA,0
4-188,1327,4,3,7,NA,11,1,0,-1,188,11,11,SZ,48,21,R,BH,F,F,5,1,0,35.5,6.5,29.5,15.5,-35.5,-6.5,-29.5,-15.5,6,-9,10.8,NA,0
4-189,1328,4,3,7,NA,11,1,0,-1,189,12,12,SZ,21,71,R,F,OI,F,3,0,1,29.5,15.5,-18.5,10.5,-29.5,-15.5,18.5,-10.5,48,5,48.3,NA,0
4-190,1329,4,7,3,NA,11,2,0,1,190,13,1,S,77,28,R,BH,F,F,4,1,0,-29.5,-4.5,-21.5,17.5,-29.5,-4.5,-21.5,17.5,8,22,23.4,NA,0
4-191,1330,4,7,3,NA,11,2,0,1,191,14,2,S,28,16,R,F,F,F,2,0,0,-21.5,17.5,-15.5,3.5,-21.5,17.5,-15.5,3.5,6,-14,15.2,NA,0
4-192,1331,4,3,7,NA,11,3,0,-1,192,15,1,SZ,1,48,R,BH,F,FL,2,1,0,-15.5,3.5,-15.5,12.5,15.5,-3.5,15.5,-12.5,0,-9,9,NA,0
4-193,1332,4,3,7,NA,11,3,0,-1,193,16,2,SZ,48,6,R,F,F,F,2,1,0,-15.5,12.5,-32.5,18.5,15.5,-12.5,32.5,-18.5,17,-6,18,NA,0
4-194,1333,4,3,7,NA,11,3,0,-1,194,17,3,SZ,6,71,R,H,NA,F,2,0,1,-32.5,18.5,-49.5,-1.5,32.5,-18.5,49.5,1.5,17,20,26.2,NA,0
4-195,1334,4,7,3,NA,11,4,1,1,195,18,1,S,28,77,R,F,F,F,2,1,0,-34.5,0.5,-29.5,-9.5,-34.5,0.5,-29.5,-9.5,5,-10,11.2,NA,0
4-196,1335,4,7,3,NA,11,4,1,1,196,19,2,S,77,24,R,F,F,F,1,1,0,-29.5,-9.5,-14.5,-16.5,-29.5,-9.5,-14.5,-16.5,15,-7,16.6,NA,0
4-197,1336,4,7,3,NA,11,4,1,1,197,20,3,S,24,27,R,F,F,F,3,1,0,-14.5,-16.5,-0.5,-18.5,-14.5,-16.5,-0.5,-18.5,14,-2,14.1,NA,0
4-198,1337,4,8,3,NA,11,4,1,1,198,21,4,S,27,16,R,F,OI,F,1,1,0,-0.5,-18.5,55.5,3.5,-0.5,-18.5,55.5,3.5,56,22,60.2,NA,1
4-199,1339,4,8,3,NA,12,1,0,-1,199,1,1,S,3,23,R,BH,F,NA,0,1,0,46.5,-12.5,32.5,0.5,-46.5,12.5,-32.5,-0.5,14,-13,19.1,NA,0
4-200,1340,4,8,3,NA,12,1,0,-1,200,2,2,S,23,0,R,F,F,FL,6,1,0,32.5,0.5,23.5,12.5,-32.5,-0.5,-23.5,-12.5,9,-12,15,NA,0
4-201,1341,4,8,3,NA,12,1,0,-1,201,3,3,S,0,23,R,BH,F,FL,5,1,0,23.5,12.5,29.5,0.5,-23.5,-12.5,-29.5,-0.5,-6,12,13.4,NA,0
4-202,1342,4,8,3,NA,12,1,0,-1,202,4,4,S,23,9,R,F,F,F,2,1,0,29.5,0.5,20.5,-11.5,-29.5,-0.5,-20.5,11.5,9,12,15,NA,0
4-203,1343,4,8,3,NA,12,1,0,-1,203,5,5,S,9,7,R,BH,F,F,5,1,0,20.5,-11.5,8.5,-19.5,-20.5,11.5,-8.5,19.5,12,8,14.4,NA,0
4-204,1344,4,8,3,NA,12,1,0,-1,204,6,6,S,7,9,L,BH,F,F,4,0,1,8.5,-19.5,0.5,-11.5,-8.5,19.5,-0.5,11.5,8,-8,11.3,NA,0
4-205,1345,4,3,8,NA,12,2,1,1,205,7,1,SZ,42,3,R,F,F,F,3,1,0,0.5,-16.5,14.5,-14.5,0.5,-16.5,14.5,-14.5,14,2,14.1,NA,0
4-206,1346,4,3,8,NA,12,2,1,1,206,8,2,SZ,3,99,L,BH,F,F,4,1,0,14.5,-14.5,15.5,-6.5,14.5,-14.5,15.5,-6.5,1,8,8.1,NA,0
4-207,1347,4,3,8,NA,12,2,1,1,207,9,3,SZ,99,42,R,BH,F,F,1,1,0,15.5,-6.5,17.5,7.5,15.5,-6.5,17.5,7.5,2,14,14.1,NA,0
4-208,1348,4,3,8,NA,12,2,1,1,208,10,4,SZ,42,41,R,BH,F,NA,0,1,0,17.5,7.5,25.5,18.5,17.5,7.5,25.5,18.5,8,11,13.6,NA,0
4-209,1349,4,4,8,NA,12,2,1,1,209,11,5,SZ,41,77,R,F,F,F,3,1,0,25.5,18.5,40.5,16.5,25.5,18.5,40.5,16.5,15,-2,15.1,NA,1
4-210,1351,4,8,4,NA,13,1,0,1,210,1,1,S,8,35,R,F,F,F,2,1,0,-20.5,-0.5,-19.5,-6.5,-20.5,-0.5,-19.5,-6.5,1,-6,6.1,NA,0
4-211,1352,4,8,4,NA,13,1,0,1,211,2,2,S,35,31,R,F,F,F,2,1,0,-19.5,-6.5,-4.5,-18.5,-19.5,-6.5,-4.5,-18.5,15,-12,19.2,NA,0
4-212,1353,4,8,4,NA,13,1,0,1,212,3,3,S,31,33,R,F,F,F,4,1,0,-4.5,-18.5,12.5,-12.5,-4.5,-18.5,12.5,-12.5,17,6,18,NA,0
4-213,1354,4,8,4,NA,13,1,0,1,213,4,4,S,33,0,R,BH,F,NA,0,0,1,12.5,-12.5,38.5,18.5,12.5,-12.5,38.5,18.5,26,31,40.5,NA,0
4-214,1355,4,4,8,NA,13,2,0,-1,214,5,1,SZ,2,13,R,BH,F,NA,0,1,0,30.5,0.5,28.5,-5.5,-30.5,-0.5,-28.5,5.5,2,6,6.3,NA,0
4-215,1356,4,4,8,NA,13,2,0,-1,215,6,2,SZ,13,77,R,F,F,F,2,1,0,28.5,-5.5,18.5,-1.5,-28.5,5.5,-18.5,1.5,10,-4,10.8,NA,0
4-216,1357,4,4,8,NA,13,2,0,-1,216,7,3,SZ,77,99,R,BH,F,F,4,1,0,18.5,-1.5,25.5,-9.5,-18.5,1.5,-25.5,9.5,-7,8,10.6,NA,0
4-217,1358,4,4,8,NA,13,2,0,-1,217,8,4,SZ,99,77,R,F,F,F,6,1,0,25.5,-9.5,25.5,5.5,-25.5,9.5,-25.5,-5.5,0,-15,15,NA,0
4-218,1359,4,4,8,NA,13,2,0,-1,218,9,5,SZ,77,54,R,F,F,F,8,0,1,25.5,5.5,-27.5,1.5,-25.5,-5.5,27.5,-1.5,53,4,53.2,NA,0
4-219,1360,4,8,4,NA,13,3,1,1,219,10,1,S,33,6,R,F,F,F,1,1,0,-27.5,1.5,-19.5,-17.5,-27.5,1.5,-19.5,-17.5,8,-19,20.6,NA,0
4-220,1361,4,8,4,NA,13,3,1,1,220,11,2,S,6,0,R,F,F,F,2,1,0,-19.5,-17.5,-4.5,-16.5,-19.5,-17.5,-4.5,-16.5,15,1,15,NA,0
4-221,1362,4,8,4,NA,13,3,1,1,221,12,3,S,0,31,R,F,F,F,3,1,0,-4.5,-16.5,20.5,-18.5,-4.5,-16.5,20.5,-18.5,25,-2,25.1,NA,0
4-222,1363,4,8,4,NA,13,3,1,1,222,13,4,S,31,8,R,BH,F,F,5,1,0,20.5,-18.5,5.5,-0.5,20.5,-18.5,5.5,-0.5,-15,18,23.4,NA,0
4-223,1364,4,8,4,NA,13,3,1,1,223,14,5,S,8,35,R,BH,F,F,1,1,0,5.5,-0.5,9.5,14.5,5.5,-0.5,9.5,14.5,4,15,15.5,NA,0
4-224,1365,4,8,4,NA,13,3,1,1,224,15,6,S,35,0,R,F,OI,F,2,1,0,9.5,14.5,28.5,18.5,9.5,14.5,28.5,18.5,19,4,19.4,NA,0
4-225,1366,4,9,4,NA,13,3,1,1,225,16,7,S,0,6,R,BH,F,F,3,1,0,28.5,18.5,51.5,18.5,28.5,18.5,51.5,18.5,23,0,23,NA,1
4-226,1368,4,4,9,NA,14,1,0,1,226,1,1,SZ,48,10,R,BH,F,NA,0,1,0,-35.5,-7.5,-33.5,-0.5,-35.5,-7.5,-33.5,-0.5,2,7,7.3,NA,0
4-227,1369,4,4,9,NA,14,1,0,1,227,2,2,SZ,10,21,R,BH,OI,F,6,1,0,-33.5,-0.5,-33.5,12.5,-33.5,-0.5,-33.5,12.5,0,13,13,NA,0
4-228,1370,4,4,9,NA,14,1,0,1,228,3,3,SZ,21,1,R,F,IO,F,5,1,0,-33.5,12.5,-23.5,19.5,-33.5,12.5,-23.5,19.5,10,7,12.2,NA,0
4-229,1371,4,4,9,NA,14,1,0,1,229,4,4,SZ,1,49,R,F,F,F,3,1,0,-23.5,19.5,-11.5,18.5,-23.5,19.5,-11.5,18.5,12,-1,12,NA,0
4-230,1372,4,4,9,NA,14,1,0,1,230,5,5,SZ,49,10,L,BH,F,F,3,1,0,-11.5,18.5,-20.5,12.5,-11.5,18.5,-20.5,12.5,-9,-6,10.8,NA,0
4-231,1373,4,4,9,NA,14,1,0,1,231,6,6,SZ,10,48,R,F,F,F,1,1,0,-20.5,12.5,-12.5,-3.5,-20.5,12.5,-12.5,-3.5,8,-16,17.9,NA,0
4-232,1374,4,4,9,NA,14,1,0,1,232,7,7,SZ,48,10,R,BH,F,B,5,1,0,-12.5,-3.5,-11.5,7.5,-12.5,-3.5,-11.5,7.5,1,11,11,NA,0
4-233,1375,4,4,9,NA,14,1,0,1,233,8,8,SZ,10,1,R,BH,F,F,9,1,0,-11.5,7.5,-17.5,3.5,-11.5,7.5,-17.5,3.5,-6,-4,7.2,NA,0
4-234,1376,4,4,9,NA,14,1,0,1,234,9,9,SZ,1,49,R,BH,OI,F,4,0,0,-17.5,3.5,-8.5,18.5,-17.5,3.5,-8.5,18.5,9,15,17.5,NA,0
4-235,1377,4,9,4,NA,14,2,0,-1,235,10,1,S,77,3,R,BH,F,F,2,1,0,-0.5,19.5,7.5,10.5,0.5,-19.5,-7.5,-10.5,-8,9,12,NA,0
4-236,1378,4,9,4,NA,14,2,0,-1,236,11,2,S,3,2,R,BH,F,NA,0,1,0,7.5,10.5,3.5,-1.5,-7.5,-10.5,-3.5,1.5,4,12,12.6,NA,0
4-237,1379,4,9,4,NA,14,2,0,-1,237,12,3,S,2,37,R,BH,F,NA,0,0,1,3.5,-1.5,-8.5,-15.5,-3.5,1.5,8.5,15.5,12,14,18.4,NA,0
4-238,1380,4,4,9,NA,14,3,1,1,238,13,1,SZ,10,4,R,BH,F,B,3,1,0,-10.5,-19.5,-11.5,3.5,-10.5,-19.5,-11.5,3.5,-1,23,23,NA,0
4-239,1381,4,4,9,NA,14,3,1,1,239,14,2,SZ,4,1,R,BH,F,FL,1,1,0,-11.5,3.5,-2.5,19.5,-11.5,3.5,-2.5,19.5,9,16,18.4,NA,0
4-240,1382,4,5,9,NA,14,3,1,1,240,15,3,SZ,1,48,R,F,F,F,1,1,0,-2.5,19.5,42.5,-12.5,-2.5,19.5,42.5,-12.5,45,-32,55.2,NA,1
4-241,1384,4,9,5,NA,15,1,0,1,241,1,1,S,8,23,R,BH,F,F,1,1,0,-31.5,4.5,-26.5,-7.5,-31.5,4.5,-26.5,-7.5,5,-12,13,NA,0
4-242,1385,4,9,5,NA,15,1,0,1,242,2,2,S,23,8,R,F,F,F,2,1,0,-26.5,-7.5,-3.5,-17.5,-26.5,-7.5,-3.5,-17.5,23,-10,25.1,NA,0
4-243,1386,4,9,5,NA,15,1,0,1,243,3,3,S,8,0,R,F,F,F,6,1,0,-3.5,-17.5,11.5,-3.5,-3.5,-17.5,11.5,-3.5,15,14,20.5,NA,0
4-244,1387,4,9,5,NA,15,1,0,1,244,4,4,S,0,35,R,F,F,F,2,1,0,11.5,-3.5,24.5,-19.5,11.5,-3.5,24.5,-19.5,13,-16,20.6,NA,0
4-245,1388,4,9,5,NA,15,1,0,1,245,5,5,S,35,8,R,BH,OI,F,7,1,0,24.5,-19.5,11.5,-10.5,24.5,-19.5,11.5,-10.5,-13,9,15.8,NA,0
4-246,1389,4,9,5,NA,15,1,0,1,246,6,6,S,8,23,R,BH,F,F,6,0,0,11.5,-10.5,14.5,10.5,11.5,-10.5,14.5,10.5,3,21,21.2,NA,0
4-247,1390,4,5,9,NA,15,2,1,-1,247,7,1,SZ,42,99,R,F,IO,F,4,1,0,14.5,10.5,6.5,1.5,-14.5,-10.5,-6.5,-1.5,8,9,12,NA,0
4-248,1391,4,5,9,NA,15,2,1,-1,248,8,2,SZ,99,42,R,BH,F,F,5,1,0,6.5,1.5,12.5,-4.5,-6.5,-1.5,-12.5,4.5,-6,6,8.5,NA,0
4-249,1392,4,5,9,NA,15,2,1,-1,249,9,3,SZ,42,81,R,BH,F,F,1,1,0,12.5,-4.5,0.5,-18.5,-12.5,4.5,-0.5,18.5,12,14,18.4,NA,0
4-250,1393,4,5,9,NA,15,2,1,-1,250,10,4,SZ,81,99,R,F,F,F,6,1,0,0.5,-18.5,6.5,-10.5,-0.5,18.5,-6.5,10.5,-6,-8,10,NA,0
4-251,1394,4,5,9,NA,15,2,1,-1,251,11,5,SZ,99,42,R,F,F,F,2,1,0,6.5,-10.5,-0.5,17.5,-6.5,10.5,0.5,-17.5,7,-28,28.9,NA,0
4-252,1395,4,5,9,NA,15,2,1,-1,252,12,6,SZ,42,41,R,F,F,F,1,1,0,-0.5,17.5,-17.5,18.5,0.5,-17.5,17.5,-18.5,17,-1,17,NA,0
4-253,1396,4,5,9,NA,15,2,1,-1,253,13,7,SZ,41,81,R,F,F,F,1,1,0,-17.5,18.5,-31.5,18.5,17.5,-18.5,31.5,-18.5,14,0,14,NA,0
4-254,1397,4,6,9,NA,15,2,1,-1,254,14,8,SZ,81,5,R,F,F,F,1,1,0,-31.5,18.5,-55.5,17.5,31.5,-18.5,55.5,-17.5,24,1,24,NA,1
4-255,1399,4,9,6,NA,16,1,1,-1,255,1,1,S,3,8,R,BH,F,NA,0,1,0,57.5,10.5,33.5,3.5,-57.5,-10.5,-33.5,-3.5,24,7,25,NA,0
4-256,1400,4,9,6,NA,16,1,1,-1,256,2,2,S,8,35,R,BH,F,FL,5,1,0,33.5,3.5,34.5,10.5,-33.5,-3.5,-34.5,-10.5,-1,-7,7.1,NA,0
4-257,1401,4,9,6,NA,16,1,1,-1,257,3,3,S,35,16,R,F,F,FL,1,1,0,34.5,10.5,21.5,18.5,-34.5,-10.5,-21.5,-18.5,13,-8,15.3,NA,0
4-258,1402,4,9,6,NA,16,1,1,-1,258,4,4,S,16,8,R,BH,F,F,6,1,0,21.5,18.5,10.5,17.5,-21.5,-18.5,-10.5,-17.5,11,1,11,NA,0
4-259,1403,4,10,6,NA,16,1,1,-1,259,5,5,S,8,6,R,F,F,F,4,1,0,10.5,17.5,-44.5,14.5,-10.5,-17.5,44.5,-14.5,55,3,55.1,NA,1
4-260,1405,4,6,10,NA,17,1,1,-1,260,1,1,SZ,48,10,R,BH,F,NA,0,1,0,59.5,12.5,38.5,0.5,-59.5,-12.5,-38.5,-0.5,21,12,24.2,NA,0
4-261,1406,4,6,10,NA,17,1,1,-1,261,2,2,SZ,10,4,R,F,OI,B,5,1,0,38.5,0.5,28.5,18.5,-38.5,-0.5,-28.5,-18.5,10,-18,20.6,NA,0
4-262,1407,4,6,10,NA,17,1,1,-1,262,3,3,SZ,4,1,R,BH,IO,B,2,1,0,28.5,18.5,17.5,14.5,-28.5,-18.5,-17.5,-14.5,11,4,11.7,NA,0
4-263,1408,4,6,10,NA,17,1,1,-1,263,4,4,SZ,1,71,R,BH,IO,B,2,1,0,17.5,14.5,0.5,17.5,-17.5,-14.5,-0.5,-17.5,17,-3,17.3,NA,0
4-264,1409,4,7,10,NA,17,1,1,-1,264,5,5,SZ,71,49,R,BH,IO,B,2,1,0,0.5,17.5,-42.5,12.5,-0.5,-17.5,42.5,-12.5,43,5,43.3,NA,1
4-265,1411,4,10,7,NA,18,1,1,-1,265,1,1,S,3,6,R,BH,F,NA,0,1,0,38.5,-15.5,35.5,5.5,-38.5,15.5,-35.5,-5.5,3,-21,21.2,NA,0
4-266,1412,4,10,7,NA,18,1,1,-1,266,2,2,S,6,7,R,F,F,F,5,1,0,35.5,5.5,23.5,18.5,-35.5,-5.5,-23.5,-18.5,12,-13,17.7,NA,0
4-267,1413,4,10,7,NA,18,1,1,-1,267,3,3,S,7,6,R,F,F,F,3,1,0,23.5,18.5,18.5,17.5,-23.5,-18.5,-18.5,-17.5,5,1,5.1,NA,0
4-268,1414,4,11,7,NA,18,1,1,-1,268,4,4,S,6,31,R,F,OI,F,2,1,0,18.5,17.5,-48.5,11.5,-18.5,-17.5,48.5,-11.5,67,6,67.3,NA,1
4-269,1416,4,7,11,NA,19,1,0,-1,269,1,1,SZ,10,48,R,F,F,B,4,1,0,18.5,-0.5,14.5,14.5,-18.5,0.5,-14.5,-14.5,4,-15,15.5,NA,0
4-270,1417,4,7,11,NA,19,1,0,-1,270,2,2,SZ,48,71,R,F,F,F,5,0,1,14.5,14.5,8.5,-6.5,-14.5,-14.5,-8.5,6.5,6,21,21.8,NA,0
4-271,1418,4,12,7,NA,19,2,1,1,271,3,1,S,70,1,R,F,OI,NA,0,1,0,8.5,-6.5,52.5,-15.5,8.5,-6.5,52.5,-15.5,44,-9,44.9,NA,1
4-272,1420,4,7,12,NA,20,1,0,1,272,1,1,SZ,48,10,R,BH,F,NA,0,1,0,-35.5,-5.5,-32.5,0.5,-35.5,-5.5,-32.5,0.5,3,6,6.7,NA,0
4-273,1421,4,7,12,NA,20,1,0,1,273,2,2,SZ,10,1,R,F,F,F,3,1,0,-32.5,0.5,-24.5,-14.5,-32.5,0.5,-24.5,-14.5,8,-15,17,NA,0
4-274,1422,4,7,12,NA,20,1,0,1,274,3,3,SZ,1,10,R,BH,F,B,5,1,0,-24.5,-14.5,-26.5,-0.5,-24.5,-14.5,-26.5,-0.5,-2,14,14.1,NA,0
4-275,1423,4,7,12,NA,20,1,0,1,275,4,4,SZ,10,48,R,BH,F,FL,1,1,0,-26.5,-0.5,-25.5,15.5,-26.5,-0.5,-25.5,15.5,1,16,16,NA,0
4-276,1424,4,7,12,NA,20,1,0,1,276,5,5,SZ,48,10,R,BH,F,F,5,1,0,-25.5,15.5,-11.5,17.5,-25.5,15.5,-11.5,17.5,14,2,14.1,NA,0
4-277,1425,4,7,12,NA,20,1,0,1,277,6,6,SZ,10,48,R,F,F,F,3,1,0,-11.5,17.5,-13.5,6.5,-11.5,17.5,-13.5,6.5,-2,-11,11.2,NA,0
4-278,1426,4,7,12,NA,20,1,0,1,278,7,7,SZ,48,71,R,F,F,F,1,1,0,-13.5,6.5,8.5,-14.5,-13.5,6.5,8.5,-14.5,22,-21,30.4,NA,0
4-279,1427,4,7,12,NA,20,1,0,1,279,8,8,SZ,71,10,R,BH,F,B,5,1,0,8.5,-14.5,1.5,-1.5,8.5,-14.5,1.5,-1.5,-7,13,14.8,NA,0
4-280,1428,4,7,12,NA,20,1,0,1,280,9,9,SZ,10,1,R,S,NA,B,4,1,0,1.5,-1.5,22.5,-16.5,1.5,-1.5,22.5,-16.5,21,-15,25.8,NA,0
4-281,1429,4,7,12,NA,20,1,0,1,281,10,10,SZ,1,10,R,BH,F,B,5,1,0,22.5,-16.5,18.5,-11.5,22.5,-16.5,18.5,-11.5,-4,5,6.4,NA,0
4-282,1430,4,7,12,NA,20,1,0,1,282,11,11,SZ,10,6,R,BH,F,B,6,1,0,18.5,-11.5,16.5,-1.5,18.5,-11.5,16.5,-1.5,-2,10,10.2,NA,0
4-283,1431,4,7,12,NA,20,1,0,1,283,12,12,SZ,6,49,L,F,OI,B,4,0,1,16.5,-1.5,31.5,-3.5,16.5,-1.5,31.5,-3.5,15,-2,15.1,NA,0
4-284,1432,4,12,7,NA,20,2,0,-1,284,13,1,S,77,11,R,BH,F,F,5,1,0,31.5,-3.5,29.5,-14.5,-31.5,3.5,-29.5,14.5,2,11,11.2,NA,0
4-285,1433,4,12,7,NA,20,2,0,-1,285,14,2,S,11,77,R,BH,F,F,7,1,0,29.5,-14.5,34.5,-10.5,-29.5,14.5,-34.5,10.5,-5,-4,6.4,NA,0
4-286,1434,4,12,7,NA,20,2,0,-1,286,15,3,S,77,11,R,F,F,F,1,1,0,34.5,-10.5,33.5,-1.5,-34.5,10.5,-33.5,1.5,1,-9,9.1,NA,0
4-287,1435,4,12,7,NA,20,2,0,-1,287,16,4,S,11,1,R,F,F,F,2,0,1,33.5,-1.5,-25.5,16.5,-33.5,1.5,25.5,-16.5,59,-18,61.7,NA,0
4-288,1436,4,7,12,NA,20,3,0,1,288,17,1,SZ,10,1,R,F,F,F,5,1,0,-25.5,16.5,-26.5,-2.5,-25.5,16.5,-26.5,-2.5,-1,-19,19,NA,0
4-289,1437,4,7,12,NA,20,3,0,1,289,18,2,SZ,1,71,R,BH,IO,B,7,1,0,-26.5,-2.5,-15.5,-17.5,-26.5,-2.5,-15.5,-17.5,11,-15,18.6,NA,0
4-290,1438,4,7,12,NA,20,3,0,1,290,19,3,SZ,71,10,R,BH,F,B,3,1,0,-15.5,-17.5,-7.5,-15.5,-15.5,-17.5,-7.5,-15.5,8,2,8.2,NA,0
4-291,1439,4,7,12,NA,20,3,0,1,291,20,4,SZ,10,48,R,F,OI,B,1,0,1,-7.5,-15.5,53.5,-3.5,-7.5,-15.5,53.5,-3.5,61,12,62.2,NA,0
4-292,1440,4,12,7,NA,20,4,0,-1,292,21,1,S,3,9,R,BH,F,F,3,1,0,34.5,-2.5,26.5,-16.5,-34.5,2.5,-26.5,16.5,8,14,16.1,NA,0
4-293,1441,4,12,7,NA,20,4,0,-1,293,22,2,S,9,11,R,F,F,F,3,1,0,26.5,-16.5,11.5,-10.5,-26.5,16.5,-11.5,10.5,15,-6,16.2,NA,0
4-294,1442,4,12,7,NA,20,4,0,-1,294,23,3,S,11,37,R,BH,F,F,1,0,1,11.5,-10.5,-33.5,-17.5,-11.5,10.5,33.5,17.5,45,7,45.5,NA,0
4-295,1443,4,7,12,NA,20,5,0,1,295,24,1,SZ,10,48,R,BH,F,B,4,0,0,-6.5,-19.5,-5.5,10.5,-6.5,-19.5,-5.5,10.5,1,30,30,NA,0
4-296,1444,4,12,7,NA,20,6,0,-1,296,25,1,S,3,11,R,BH,F,NA,0,1,0,-2.5,16.5,-16.5,5.5,2.5,-16.5,16.5,-5.5,14,11,17.8,NA,0
4-297,1445,4,12,7,NA,20,6,0,-1,297,26,2,S,11,3,R,BH,F,NA,0,1,0,-16.5,5.5,-16.5,16.5,16.5,-5.5,16.5,-16.5,0,-11,11,NA,0
4-298,1446,4,12,7,NA,20,6,0,-1,298,27,3,S,3,77,R,BH,F,F,3,1,0,-16.5,16.5,-29.5,17.5,16.5,-16.5,29.5,-17.5,13,-1,13,NA,0
4-299,1447,4,12,7,NA,20,6,0,-1,299,28,4,S,77,3,R,BH,F,FL,1,1,0,-29.5,17.5,-33.5,13.5,29.5,-17.5,33.5,-13.5,4,4,5.7,NA,0
4-300,1448,4,12,7,NA,20,6,0,-1,300,29,5,S,3,2,R,F,F,F,3,0,0,-33.5,13.5,-46.5,19.5,33.5,-13.5,46.5,-19.5,13,-6,14.3,NA,0
4-301,1449,4,7,12,NA,20,7,1,1,301,30,1,SZ,10,71,R,F,F,F,4,1,0,-34.5,19.5,-29.5,18.5,-34.5,19.5,-29.5,18.5,5,-1,5.1,NA,0
4-302,1450,4,7,12,NA,20,7,1,1,302,31,2,SZ,71,8,R,F,F,F,4,1,0,-29.5,18.5,-15.5,19.5,-29.5,18.5,-15.5,19.5,14,1,14,NA,0
4-303,1451,4,7,12,NA,20,7,1,1,303,32,3,SZ,8,10,R,F,F,F,5,1,0,-15.5,19.5,-5.5,19.5,-15.5,19.5,-5.5,19.5,10,0,10,NA,0
4-304,1452,4,7,12,NA,20,7,1,1,304,33,4,SZ,10,1,R,F,F,F,2,1,0,-5.5,19.5,-6.5,-1.5,-5.5,19.5,-6.5,-1.5,-1,-21,21,NA,0
4-305,1453,4,7,12,NA,20,7,1,1,305,34,5,SZ,1,71,R,F,F,B,2,1,0,-6.5,-1.5,3.5,-17.5,-6.5,-1.5,3.5,-17.5,10,-16,18.9,NA,0
4-306,1454,4,7,12,NA,20,7,1,1,306,35,6,SZ,71,8,R,BH,F,B,3,1,0,3.5,-17.5,23.5,-15.5,3.5,-17.5,23.5,-15.5,20,2,20.1,NA,0
4-307,1455,4,7,12,NA,20,7,1,1,307,36,7,SZ,8,10,R,BH,F,B,3,1,0,23.5,-15.5,23.5,-5.5,23.5,-15.5,23.5,-5.5,0,10,10,NA,0
